Name;Date;Helpful;Comment;Rating
Minervio42;05/11/2019;N/A;Bonjour je trouve l’application très bien pour partager ses activités et découvrir celles de ses amis mais par contre la synchronisation avec les activités Garmin ne se fait pas correctement: la durée le nb de km la performance ne sont pas similaires à celle de Garmin. Dommage.;3
desar88;25/10/2019;N/A;A quand l’ajout de fonctions ainsi que la personnalisation de l’écran du compteur de vélo afin de n’utiliser que Strava en guise de compteur ? Cela permettrait de suivre en direct sur le téléphone (mon téléphone me sert de compteur avec l’ajout d’un capteur de vitesse/cadence et batterie externe) ses données type cadence altitude inclinaison de la pente...;3
Fred69G;20/10/2017;N/A;Bonne interface et beaucoup d'analyses possibles. La gestion des segments est vraiment bien. Deux critiques : le transfert vers l'App santé se fait mal et multiplie les sessions. Et l'abonnement est excessif. C'est peut être bien pour une vrai activité sportive mais moi je veux juste suivre mes trajets maison-travail...;4
Jno le cousin;21/03/2018;N/A;Merci de mettre le bouton PAUSE (Apple Watch) sur l’écran des compteurs. Cela évitera de faire glisser l’écran (doigts transpirants = compliqué parfois)Merci;5
ola92;16/05/2018;N/A;Très bonne application Manque juste le mode course fantôme sur l appli et en vocal et c est le top 🏆👍;5
vince donnay;24/10/2018;N/A;Top et assez précise;5
Solau72;28/11/2018;N/A;J’adore cette application qui me permet de suivre commenter les efforts sportifs de mes amis et autres sportifs professionnel. Elle m’apporte motivation et me donne envie de me dépasser. Très bonne stabilité de l’application et le lien avec garmin connect est très pratique;5
ybartron;21/12/2018;N/A;Incontournable le top des réseaux sociaux sportifs... on attend toujours des améliorations...;5
Loloetjenny;29/04/2019;N/A;Superbe outil pour suivre un entraînement et voir l’évolution du niveau de forme/fatigue. Observer sa courbe de puissance et de progression et très facile. Plus plein de fonctionnalités toutes très intéressantes et utiles ! Je recommande expressément à tous ceux qui ne l’utilisent pas encore !!! 👍🏻;5
SEN79;17/07/2019;N/A;Cette application est un must have!!!Mais l’échange becon entre l’application et celle de Garmin est perfectible! En effet le lien ne fonctionne plus dès lors qu’il y a une mise à jour! Il faut tout enregistrer à chaque fois c’est pénible... À bon entendeur car ça vaut 5 étoiles sinon!!!;4
Rico servanais;24/11/2019;N/A;Je ne vais pas complimenter tous les atouts de Strava  vous les connaissez déjà et depuis fort longtemps je veux juste vous dire ce qu’il manque dans les résultats des sorties bike  pourquoi ne retrouve ton pas la vélocité  nous avons la force ( watt ) nous avons la vitesse nous avons les kilomètres et pas la vélocité !!!Sportivement.Éric.;4
flo m 23;18/09/2019;N/A;Le seul petit problème qui a en ce moment c’est que l’application Des fois il en manque un morceau sur la distance qu’on fait en vélo merci de résoudre ce petit problème sinon c’est application est génial;5
Stef55300;11/02/2018;N/A;Depuis la disparition de l’exploration des segments après 3 ans en premium je vais quitter l’application;5
Neuro_toxik;24/05/2018;N/A;Depuis votre dernière mise à jour la synchronisation entre mon application suunto  Movescount et Strava est impossible merci de régler le problème rapidement.;5
matths7644;05/10/2018;N/A;J’adore la app! Elle possède plein de qualités qui je pense on déjà étés mentionnées dans d’autres avis le seul truc qui me pose problème c’est que malgré toutes les activités sportives proposées il n’y a pas le skate...dommage. Sinon je vous conseil la app a fond!;5
Expert1803;06/10/2018;N/A;L’appli qui a changé ma vie ... une vraie réussite ... indispensable !;5
Spotitskov;01/11/2018;N/A;Un suivi simpliste et ludique des activités. Un réel réseau social qui motive à la performance.Un bémol cependant pour les utilisateurs de l’app sur Apple watch impossible d’enregistrer une activité triathlon ou natation au poignet. Un jour peut être.;4
bearflugel;08/11/2018;N/A;le rejet systématique de certains sports rend les données de comparaison ridicules.Depuis plusieurs années nous demandons à Strava d’avoir une option pour notre sport et ils s’obstinent à refuser de le faire !d’accord nous ne sommes que quelques petits milliers à pratiquer le monocycle (route et tout terrain) mais pourquoi cette discrimination ?(d’autres sports avec moins de pratiquants sont eux répertoriés);3
Dandurrr;16/01/2019;N/A;Super application. Je n’ai pas mis 5 car je rencontre un problème depuis la dernière MAJ. La durée de déplacement ne s’affiche plus sur le flux. Je suis obligé de clicher sur l’activité pour le voir. Pourriez m’aider et/ou faire quelque chose s’il vous plaît ?;4
Kikine 36;06/02/2019;N/A;Cette appli est super sympa et c’est un très bon moyen d’échange avec un seul but c’est encourager féliciter tout sportif que l’on est!;5
JérémyD59;21/04/2019;N/A;Très bonne application mais une amélioration pourrait être apportée concernant les segments. Pouvoir faire la distinction entre le vélo de course et le VTT avec deux classements des meilleurs temps. Cette amélioration pourrait rendre l’application plus pertinente.;4
riderdu62;10/01/2020;N/A;Une vraie communauté de sportifs pour les sportifs;5
Xav57910;03/10/2017;N/A;Sa change la vie.;5
BenoitB7;26/06/2018;N/A;Bonne application complète polyvalente mais c’est avec grand regret qu’on s’aperçoit rapidement que l’application ne détecte pas les battements cardiaques. En allant chercher on se rend compte que c’est l’option payante qui le propose. Alors je ne suis pas contre mais 799€/mois pour relever son pouls en activité je trouve quand même que c’est du vol... pourquoi ne pas faire simplement une appli payante à l’acquisition mais ou au moins on a tout!Je déteste les free-to-play!;3
nolimit88;19/07/2018;N/A;Régler le problème de ceux qui trichent dans les segments qui les font en voiture !!;5
Quatorze Paris;30/10/2018;N/A;La meilleure app de course à pied et véloPourriez vous rendre accessible l’ajout de nouvelles chaussures dans l’app mobile à l’image du site internetMerci;5
Bunk62;15/11/2018;N/A;Appli presque parfaite...Le concepteur d’itinéraire plante souvent et l’affichage de la distance en course n’est pas assez précis (affichage à l’hectomètre genre 82km plutôt qu’au décamètre genre 820km)Sinon le reste est au top ! Bravo !;4
avisfacultatif;20/03/2019;N/A;Bonne appli malgré qu’on ne puissent pas voir les intervalles lors de séances fractionnées et trop de fonctions payantes.;4
Jonathan90000;06/06/2019;N/A;Application vraiment complète les données d’après activités sont vraiment larges. Un panel de sport conséquent. Par contre pourquoi ne pas proposer la Trottinette/Kickbike ? Je suis obligé de remplir mes runs en vélo c’est bien dommage...;4
zitoune465782;08/10/2019;N/A;Même si on n’a pas envie de partager avec d’autres ce programme permet de se situer ne serait-ce qu’au cours d’une marche familiale occasionnelle ou régulière !;5
senoraroulette;21/12/2019;N/A;Continuez en gardant la gratuité c’est tellement rare de nos jours 👏;5
"seb&amp;aur";17/09/2019;N/A;J’utilise Strava en vélo de route et en running. Ça motive pour battre ses propres records et faire un suivi !;5
NikoNiko34;03/06/2018;N/A;Sur AppleWatch la pause automatique se met en route sans raison (en courant à 6min/km on devrait être loin du seuil de pause auto). Impossible de terminer l’activité et de l’enregistrer à la fin de la séance. Ça devient possible 20 min plus tard. Ensuite impossible de synchroniser avec l’application iPhone... il y a un mois ou deux l’application perdait plusieurs kilomètres de course... Ce n’est pas suffisamment fiable pour remplacer correctement une montre gps pour le running.;1
Nexxbzh;18/10/2018;N/A;Utilisateur de strava couplé à ma garmin depuis longtemps c’était parfait  je viens de passer sur une Apple Watch série 4 et la catastrophe qu’elle application bâclée sans avoir possibilité de modifier les écrans et aucun réglage possible  déçu;4
bocageot;19/11/2018;N/A;Très bonne application. Répond presque à toutes les attentes. Est-il possible de développer une rubrique natation en piscine avec nombre de longueur taille du bassin ?;5
Simplement cool;23/12/2018;N/A;Pouvoir rallier les 3 activités d’un triathlon en une seule. Et les graphes plus précis sur l’app. Ce serait cool de pouvoir mettre des kudos de différentes émotions !;4
Poulroudou;08/04/2019;N/A;Génial pour suivre son suivi de courses mais parfois la synchronisation ne se fait pas avec mon application Suunto 😢;5
Mj bishop;15/05/2019;N/A;Pas de fonction natation sur l’Apple Watch vraiment dommage ! Un meilleur résumé sur la fin de l’activité serais la bienvenue;4
Galip33;10/08/2019;N/A;Application très bien faite et qui incite les pratiquants à rester motivés. Pas de pubs intempestives et sur une appli gratuite cela devient rare. Bravo aux développeurs. Je réfléchis à prendre l’application dans sa globalité afin d’avoir plus d’option. Encore bravo.;5
Turlupupute;08/12/2019;N/A;Bonjour serait-il possible de créer en plus des kudos et commentaires des emojis sur les activités  du genre « haha » 😂. Cela permettra d’ajouter un peu d’humour dans nos activités. Mais ça permettra également de rigoler sur activités des personnes à l’ouest comme mon amie aspirateur. Cordialement;4
Loran Rawslot;02/10/2019;N/A;Merci pour la réactivité. Les bugs de compatibilité Watch 2 (non mise à jour) avec iPhone mis à jour en iOS 13 ont été pris en compte.Appli strava utilisée quotidiennement via gps Wahoo Elemnt Bolt pour le vélo et Apple Watch pour courir. Au top !;4
Kinglife13;08/11/2019;N/A;Pour que l’application soit au top il faudrait que quand on utilise un itinéraire le plan s’oriente automatiquement comme un GPS et là ça serait 5 étoiles 👍🏼😉;4
bubbull;15/11/2017;N/A;Application parfaite avec juste ce qu’il faut;5
Sébastien DAMASE;24/11/2017;N/A;Bonne application mais il manque encore de fonctionnalité ! Exemple le verrouillage sur le Watch ou encore les objectifs pour une course à pied ou vélo.;4
nono.vtt87;16/10/2018;N/A;Je fais de la DH avec remontée en camion ou en télé siège et mes activités comprennent du dénivelé positif identique au négatif ce qui n’ait pas juste... il faudrait différencier les deux c’est pas normal car tous mes appareils gps font la différence. Je coupe l’activité à chaque remontée.;3
satanas641;26/10/2018;N/A;Un développement plus poussé pour l’Apple Watch  serait super !Avoir le choix d affichage de telle ou telle valeur;5
pierredemontcenis;18/11/2018;N/A;Y a pas photo avec les autres ! Pour les avoir testées. Enfin ça reste mon avis.;5
Laroze.S;13/12/2018;N/A;Cette application est génial. Elle nous permet d’évaluer nos performances dans différents sports et est très juste. C’est l’une des rare application qui ne requière  pas d’abonnement pour connecte le cardio fréquence mètre. J’ai une seule remarque ! J’ai connecté mon application à YAZIO et malheureusement une fois que les calories du sports sont rentrées automatiquement  elle ne compte plus le nombre de pas supplémentaire de la journée et donc les calories qui vont avec. Je ne sais pas si c’est de votre ressort ? Merci encore pour votre travail.;5
207CCnoir;09/01/2019;N/A;Je ne peux plus me passer de ce petit logiciel .pour toutes mes activités sportives .je dirais même que c’est le meilleur de tous. j’ai tous mes amis dessus on se demande même des rendez-vous pour pouvoir rouler ensemble au top.;5
EMIBRU84;12/02/2019;N/A;Depuis un ordinateur c’est simple mais depuis l’application retrouver une activité c’est super fastidieux !;4
rfm78;12/04/2019;N/A;Ce n’est pas normal de payer pour recuperer les traces de nos amis et je n’aime pas le fait qu’ils aient à payer pour les miennes ou devoir me le demander.Merci;3
team H.A;04/07/2019;N/A;Très satisfait de strava à part de certains kom qui sont abusifs( moyenne impossible à réaliser a vélo )et qui il faudrait supprimer;5
Landous;18/09/2017;N/A;Très bonne application avec des fonctionnalités comme le concept de segment la reconnaissance des parcours déjà effectués etc.;5
béni bènou;31/08/2018;N/A;Appli m’ayant permis de me connaître beaucoup mieux.Et surtout de progresser en essayant toujours plus d’être le meilleur sur les secteurs que je rencontrais. Merci à vous et longue vie à Strava;5
Patrice de valent;06/11/2018;N/A;GPS ok!Utilisation simple!TB app;5
jjmm12300;23/12/2018;N/A;Ne s’affiche pas pleine page sur tablette.;5
Dreaduxumusu;04/04/2019;N/A;J’utilise l’application pour le vtt et la course et j’en suis vraiment satisfait ! Pour la rendre plus parfaite : une connexion entre strava iOS et strava Galaxy watch;5
chtithierry;14/05/2019;N/A;Utilisation intuitive facile Et on peut suivre les activités des copains;5
lulu35270;04/09/2019;N/A;Je rencontre beaucoup de problèmes pour télécharger mes sorties entre Garmin Connect et Strava. Quel est la solution pour le résoudre sachant que la connection est affichée valide. Merci;5
Velo5311;08/10/2019;N/A;Il manque l’option VTT pour différentier de la route  sur votre application 😉;5
Motard 70;23/12/2019;N/A;Application top sauf Dommage que l on puisse pas sélectionné le vélo par défaut directement depuis l application et d être obliger de ce connecter sur le site web pour passer de son vélo route à son vtt par exemple ...;4
lucie662;08/08/2019;N/A;Bonjour je viens d’installer l’app car j’aimerai pouvoir préparer mes itinéraires de vtt à l’avance mais quand je veux le faire sur l’application ça me dit qu’il fait que j’aille sur le site pour pouvoir faire des itinéraires mais je ne trouve sur le site quelqu’un pourrait m’aider ? Merci;4
Chris35650;19/10/2017;N/A;Depuis la dernière mise à jour le graphique des allures est inversé......plus je cours vite plus la barre est grande !!! Bizarre;5
Mooro99;09/12/2017;N/A;Une des meilleures application tierce de running. En ce qui concerne celle sur Apple Watch j’ai 3 suggestions : - intégration des donnes à l’application activité - mode de verrouillage de l’écran en utilisant la fonction « vidange » de la couronne. - code couleur pour les zones de fréquence cardiaque Et là je prends un abonnement premium;5
PapaSanta33;11/03/2018;N/A;Bonne appli qui se synchronise avec garmin connect.. Un vrai réseau social pour sportif. Malheureusement elle plante trop souvent..;3
toniobellic;10/05/2018;N/A;Je suis globalement satisfait de l’application sur WatchOS. Cependant malgré une configuration initiale je dois souvent la reconfigurer car un message s’affiche à l’ouverture de l’application ce qui est désagréable et chronophage;4
Turlutuchapeaupointu;12/06/2018;N/A;Excellente application pour faire du sport et se booster si on le souhaite.Depuis que je l utilise (3ans) j ai tjs la même motivation voir même plus.Je mets la 5ème étoile lorsque l on pourra faire du vélo guidé depuis l application (gps).;4
green muphin;06/09/2018;N/A;Depuis les deux dernieres updates les annonces pendant la course à pied ne fonctionnent plus;5
G@sc;25/09/2018;N/A;Excellente application.A quand la prise en charge de la natation sur l’Apple Watch ?;5
aloulo51;24/10/2018;N/A;Je me sers de strava comme outil de suivi de performances et comme lien social entre potes.Question : est-ce que les Vae ont leur catégorie et classement dans les segments ?ce n’est pas clair 🤔;5
TimboFan;06/01/2019;N/A;Il faudrait vraiment faire une version iPad de votre application pour éviter de devoir utiliser Safari ! Merci;3
matt3560087755;26/08/2019;N/A;Une seule chose pourquoi n’est il pas possible de passer en Km/h? Je ne crois pas être le seul à la réclamer au moins laisser le choix!;3
p1err1ck;19/09/2017;N/A;Très claire très stable cette appli permet d'accéder à son historique Strava sans doute la meilleure plateforme pour stocker ses tracés gpx.;5
Martingrs;14/11/2018;N/A;Strava est une très bonne application même avec la version gratuite un grand nombre de fonctionnalités sont disponibles et permettent d’avoir un bilan assez précis sur notre activité sportive. Je recommande!!;5
Manon Delaunay;22/12/2018;N/A;Je me sers de cette application tous les jours pour mes entraînements de triathlon. Vraiment top pour suivre sa progression et ses objectifs grâce à l’analyse détaillée que propose l’option summit.;5
TDschs;19/01/2019;N/A;J’utilise Strava depuis 2 mois et c’est vraiment bien ! Je crée des itinéraire que je suis à vélo. Je vais en vacances à la Réunion et c’est impossible de créer des itinéraire là-bas... c’est dommage ça serait bien de le rajouter !;4
Xav bzh;12/03/2019;N/A;Très bien mais plus de possible de sélection son vélo après une sortie sur l’app iOS  c’est bien dommage alors que cela a toujours fonctionné avant la dernière mise à jour...;4
fabbriziooo;25/07/2019;N/A;Très longtemps sur l’application nike + je trouve qu’il me manque quelques statistiques importantes comme pouvoir consulter ses meilleurs temps sur les distances importantes et classée ses distances mois par mois car ici le premier du mois les mois précédents se mettent dans le flux   cordialement;3
Alexrun74;09/07/2019;N/A;Parfaite pour enregistrer ses runs tout au long de l’année et se construire un historique c’est le cahier d’entraînement moderne avec un peu de fun si l’on veut se mesurer aux autres sur certains segments. Un petit rafraîchissement de l’interface utilisateur serait bienvenue 😉;4
Cedo1356;12/01/2020;N/A;Il serait apprécié d’ajouter la natation à la liste des sports sur l’Apple watch. Cela est il dans les projets ?;4
Fournel 67;22/09/2019;N/A;Utilisé lors de chaque sortie. Relativement précis lorsque l’on fait une comparaison avec le compteur sur le vtt. Par contre impossible de partager mes sorties avec d’autres utilisateurs de Strava......;4
SESSIONNER 31;04/09/2019;N/A;Compatible avec les plus grandes marques de montres GPS. L’appli fait un super boulot de reporting de vos sorties sport. Le seul élément manquant serait la correction du dénivelé possible par l’appli ! Là je passerai à 5*.;4
Chtibvk;17/10/2017;N/A;J’adore Strava Nettement la meilleure Appli sportive en réseau.;5
Jdell13;14/06/2018;N/A;L’application est très bien mais on ne peut pas faire de séance de fractionné avec l’Apple Watch car l’application pour la Watch ne permet pas de mesurer des temps intermédiaires ni de les afficher.Quel dommage même une montre décathlon à 30€ peut le faire.;3
francky6691;16/07/2018;N/A;Franchement cette app est vraiment très bien. Peut-être en version premium si on pouvait créer des séances d’entraînement pour que l’application devienne aussi un coach sportif. Mais peut-être que le mélange des genres n’est pas idéal.;4
Jacques Henri Jacquard;09/08/2018;N/A;Superbe mise à jour mais impossible de chercher mon activité depuis mon garmin depuis. Comment corriger ce problème?;5
DeandCo;20/08/2018;N/A;Magnifique application pour l'entraînement et le sport en général ! Dommage que l'on ne retrouve pas le Taï Chi Chuan et le Qi Gong dans le lexique des sports.Merci à vous;5
DydydyMeister;27/08/2018;N/A;Application au top ! Seul problème nous avons énormément de mise à jour mais avec toujours autant de problèmes. Énormément d’amélioration peuvent être apporté mais aucun contact avec les modérateurs de l’application. Dommage.;4
Pearlizumi83;07/11/2018;N/A;tableaux d’analyse plus agréables;5
crevette 91;15/01/2019;N/A;Bonjours le temps d’arrêt du chrono  est à mon sens trop cour lors d’un stop and  Go mais attention très bonne application 👍😉Bruno BLc;5
Astronome 24;03/04/2019;N/A;La meilleure application que je connaisse et de loin je la conseille fortement pour les amoureux du sport;5
Luzine55;09/05/2019;N/A;Très bonne plate-forme d’échanges. Il faudrait apporter 2 régulations : mettre les performances des vélos VAE dans une autre couleur et séparer la catégorie 55/65 en deux.;5
LeDams;17/01/2018;N/A;La meilleure application pour le cyclisme et la course à pieds tout simplement.;5
nianbasa;26/02/2018;N/A;Bonsoir mes temps intermédiaires ne s affichent plus alors que je n ai touché à aucun des paramètres. Avez une idée.Merci;5
DD 59251;05/05/2018;N/A;Très utile sur le plan Cardio (analyse graphique) sympa pour les commentaires que l’on peut faire sur ses amies également.;5
agnes1968;31/08/2018;N/A;J adore cette appli qui m aide dans la gestion de mon sport en général ! Il m a également permis de rencontrer plein de sportives sympas avec qui je roule maintenant ! Merci strava;5
Gnoum;11/09/2018;N/A;L’appli est excellente.Je l’utilise sur mon Apple Watch et j’adore.Par contre je ne comprends pas pourquoi sur l’Apple Watch c’est le podomètre qui est utilisé lors d’une session de course à pied et non le GPS !!! C’est moins précis non ?D’autre part je trouve dommage qu’il ne soit pas possible d’avoir un mode guidage (vocal) pour suivre un itinéraire créé sur Strava ... la ce serait le TOP du TOP !;4
ptioliv;09/10/2018;N/A;Maigres une synchro avec l’app santé les exercices lancé depuis l’app exercice de l’Apple watch ne ce synchronise pas à Strava;3
Céline 63000;07/11/2018;N/A;Bonjour Depuis quelques semaines  le compteur des challenges ne fonctionnent pas !Notamment octobre et maintenant novembre . Vous pouvez vérifier sur mon profil : Céline C Merci à vous !;4
Galapiass;05/12/2018;N/A;... je trouve incroyable que l’appli accepte et valide certains temps et records sur des segments qui sont clairement erronés/impossible en course à pied..... ou alors il y a des dizaines de recordmen du monde autour de moi... des gens qui courent des 50km en 2 heures etc...Strava devrait clairement refuser de telles performances (probablement du vélo mais enregistré comme de la course à pied);3
Nihonbrouno;08/01/2019;N/A;Utilisateur de Nike Running j’ai voulu essayer Strava avec l’Apple Watch. Lors de la synchronisation de la course 2 bugs sont survenus :- mauvais point de départ affiché avec une grande ligne droite- les calories restent à 0 dans l’application Strava et dans l’application activité.Enfin il n’est pas possible d’enregistrer ses activités de natation dans Strava.Résultat : très décevant car Strava semble être une appli incontournable pour les autres montres connectés. Cela est d’autant plus dommage que les fonctions de réseau social sont très sympas et peuvent motiver.En attendant la résolution de ces problèmes je reste sur Nike Running et Activité parfaitement intégrés avec l’Apple Watch.;2
Emthelu;02/10/2019;N/A;Beaucoup de soucis de synchronisation avec Apple Watch depuis la mise à jour ...;5
Doc Holliday;10/04/2018;N/A;Dommage il y a trop de différences de possibilités entre l’app et la version en ligne.Pour les abonnés Premium impossible de voir la courbe de puissance (les diagrammes sont bien gentils mais bof... inexploitables). Les survols sont impossibles sur l’app. Les courbes cardiaques idem. Bref pour jeter un coup d’œil ok. Pour montrer au copain cents sûrement pas mal. Mais pour avoir une vision approfondie... c’est inexploitable !;2
elenah63;12/08/2018;N/A;Notifications de kudos de la même personne qui se multiplient retards de synchronisation Garmin-Strava etc.;4
KihlLiguori;15/01/2019;N/A;Amateur pro semi pro c est génial pour se motiver avec des challenges des rencontres des discussions juste au top je l utilise tous les jours pour le velotaf et je constate la progression et l’usure de mon matériel top merci;5
Leoo.37;12/02/2019;N/A;Strava est une superbe appli pour les sports la seul chose à améliorer serait que l’ont peut ajouter des équipements sans passer sur le site internet mais en passant pas l’appli.;4
John des Yvelines;20/03/2019;N/A;"Superbe application. Bravo aux développeurs. Serai t il possible de rajouter le ""parkour"" aux activités ou une option pour créer sa propre activité. Merci";4
Gw59;20/03/2019;N/A;Appli géniale !Pour partager ses sorties se motiver pendant un plan d’entraînement des photos pour les sorties exotiques bref : appli obligatoire pour tout runner !;5
MisterJad;31/03/2019;N/A;Appli très complète et stimulante pour le running et le vélo mais la partie natation est très peu développée (pas de challenge pas de clubs peu de détails sur les stats...)Il ne manque que ça pour rendre strava plus performant ainsi que la prise en charge native de l’Apple watch sans passer par HealthFit;3
Green-sky;07/05/2019;N/A;J’aime beaucoup cette appli qui est devenue indispensable pour mes séances de sport. Je regrette tout de même qu’il n’y ait pas de synchronisation avec Apple Watch ce qui m’oblige à ressaisir manuellement certaines séances que Strava n’enregistre pas comme les séances de natation.;4
Eloco666;15/05/2019;N/A;J'aimerai bien pouvoir enregistrer ans ma montre Apple watch et consulter ma cadence dans Strava pour . Par exemple la appli mapmyrun fait-le. Tout le reste est parfait.;4
Rico fouqui;22/05/2019;N/A;Très bonne appli mais j’aimerais beaucoup qu’elle affiche la vitesse instantanée en vélo plutôt que la moyenne. Merci les développeurs 😉;4
Tsonga72;12/07/2018;N/A;Avec ses segments et ses multiples outils STRAVA permet d’analyser chaque sortie avec précision et comparer ses activités avec d’autres antérieures A télécharger absolument !;5
benoît vincent;18/07/2018;N/A;J’utilise beaucoup et j’adore mais j’attends que Strava  prenne en compte les modes multisport comme le triathlon voire cross-Triathlon ou autre et différencie mieux les records vélos et VTT des Vélos à Assistance Eléctrique!!!;4
JHellphone;16/09/2018;N/A;Très bonne application sympa pour l'analyse des données et le partage.Par contre  depuis la maj les photos ne d'enregistrement plus ( iphone iOS à jour) même sur le site classique bizarre !!;3
CyberStudio;01/11/2018;N/A;Une des applis que j’utilise tous les jours en version Summit (payante). Top pour les statistiques les segments et la communauté d’athlètes (sportifs sérieux et décontractés). Top pour le nombre de capteurs compatibles avec la version standard: cardio cadence etc. Là où les concurrents font tout payer. Par contre les plans d’entraînement pourtant payants de Summit sont nuls les autres applis font mieux même en gratuit. L’application Strava ne gère pas non plus les tours de piste automatiques ou les tours manuels. Il faut donc une montre ou une autre appli à côté pour faire du fractionné...;4
nonobiker;11/11/2018;N/A;Dommage que l on ne puisse pas visualiser le dénivelé en cours lors d’un itinéraire  sinon ça roule !;4
funkalizer1234;18/11/2018;N/A;Malheureusement pas dispo sur iPad Obligé d’avoir une version agrandie;2
sipa;09/01/2019;N/A;Bien mais pas...Il manque des fonctionnalités tél que creation de challenges entre ami(e)s séance natation sur app Apple Watch séance home trainer sur app mobile...Il y a aussi des problèmes de modification de données type distance moyenne durée...;2
jmbourreau;17/05/2019;N/A;Très bonne application pour suivre sa charge sportive et ainsi que celle des potes.Cependant je suis premium depuis deux ans et je trouve que cela ne vaut pas vraiment le coup.;4
Kristell.;03/07/2019;N/A;Dommage qu’il n’y ait pas de challenge en natation;4
Mi-ka2607;08/11/2019;N/A;Excellent c’est une super appli elle me suis de partout seul manque pour ma part !! Lancement d’une activité natation en bassin ou naturel à partir de l’Apple Watch comme l’appli activité d’Apple !? Après ça se sera 5 étoiles !!!!;4
VTTseb;26/06/2018;N/A;Jusqu’à récemment cette appli était vraiment très bien mais petit à petit la pub vient polluer nos flux. Depuis la dernière attaque publicitaire à chaque fois qu’un ami utilise une suunto vous avez un bandeau rouge qui en fait la réclame. C’est inadmissible et j’envisage de résilier mon compte premium. Strava ferait mieux de travailler sur des fonctions promises depuis plus de 5 ans comme par exemple la distinction vélo de route Vtt et vae. La détection des remontées mécaniques pour le calcul des D+ ....;1
Jo188161;19/07/2018;N/A;L’app sur téléphone est top et absolument rien a redire!Quelques points à noter sur l’app Apple Watch:- la natation n’est pas disponible dans la sélection des sports- la montre est totalement indépendante du téléphone lorsque on lance une activité sur l’un ou l’autre un résumé des informations de base sur la montre serait génial lors d’une utilisation téléphone + montre! Autrement je recommande à 100% !!;5
DJamesBouin;24/01/2019;N/A;Il manque une version optimisée pour l’iPad.;4
jeromesta0;25/04/2019;N/A;Il manque la natation sur app dedie pour Apple Iwatch sinon l’application est sympa surtout les segments et l’historique des perfs.;5
MuSiC.op⚙️;28/05/2019;N/A;Un zoom accessible sur le graphique d’allure permettrait de voir précisément le travail effectué.;4
Raphaël Barbaray;13/07/2019;N/A;J’ai jamais vu une application aussi fun pour faire du sport !! On peut relever des défis voir ou on est !!! Vraiment incroyable pour une application gratuite !!;5
lolodu83470;27/08/2019;N/A;Super pour les entraînements réguliers même avec une Apple Watch. Manque tt de même un réglage du rythme (500m au lieu du kilomètre) . Manque aussi option vocale sur le rythme instantanée .Sur iPhone rajout sur le parcours effectué des pts kilométrique;4
Ln280271;23/08/2019;N/A;Très pratique quand on ne fait pas que du running. Permet d’avoir une bonne vision des stats même en version freemium;5
Ludovtt62;12/09/2019;N/A;Je rencontre également un Bug je dois aussi désinstaller et réinstaller pour voir le paramètre ´capteur externe ´;5
Christophedu57;04/08/2019;N/A;Application au top comme c’est dit dans le titre. Par contre pour ma part je rencontre un petit problème avec mon Apple Watch série 4 et l’application qui n’enregistre pas les calories je n’ai toujours pas trouvé la solution. Mais cela ne change pas à ma note donné.;5
Apealc;04/10/2017;N/A;3 ans que je l’utilise vraiment complet;5
fredmonta;03/11/2017;N/A;Super application et j'aime Strava!!! Cependant je réalise lors de la dernière mise à jour que j'ai perdu le logo strava sur ma tablette. Je décide donc de réinitialiser l'appli en la supprimant et à ma grande surprise plus d'application strava dans la rubrique iPad!!! Obligé de la télécharger dans la rubrique iPhone et toujours pas le logo... à quand une appli pour iPad? À quand la possibilité de voir notre allure moyenne de la semaine en running via l'application? Merci de faire un effort en ce sens;1
Gfghhgdsdddrthh;25/11/2017;N/A;Devenue introuvable sur App Store pour iPad. Après l’avoir supprimé pour cause de beug ?;5
wilcotaz;17/01/2018;N/A;....;5
Tomsa43100;24/03/2018;N/A;Dommage il est toujours pas disponible sur ipad;4
Quev92350;06/05/2018;N/A;DommageAppli hyper sympa pour se dépasser et progresser mais attention si vous avez une suunto ce sera plus difficile. En effet je cours avec un ami sur les mêmes segments il (est en garmin)est toujours en avance de quelques secondes alors que je suis devant (en Spartan). Alors messieurs les développeurs pourriez vous modifier vos algorithmes pour rendre la comparaison plus fiable ?De plus vous serait il possible de retirer les performances sur les segments impossibles (30km sur un segment de 1km à 7%..)? Ou bien de nous la possibilité de vous alerter ?Merci;3
Clolcolameilleurse;23/08/2018;N/A;Dommage qu’on ne puisse pas avoir l’historique sans payer...;3
Maaaaaaaat;17/10/2018;N/A;BonjourDepuis la dernière MAJ. Il est désormais impossible de publier sur Instagram. Strava prétend que je ne suis pas connecté à Insta ce qui est faux.Pouvez-vous corriger ce bug svp?;4
Jeff63270;12/03/2019;N/A;Il manque la possibilite d’enregistrer une activite de natation en piscine ou en eau libre a partir de la montre apple watch. Il manque aussi la possibilite de suivre un itineraire depuis la montre et ce sans le telephone bien sure.;3
anthony viltart;24/03/2019;N/A;Souvent des problèmes de synchronisation des données avec ma montre Spartan ultra ☹️;2
Aquafred01;18/09/2017;N/A;"Pour tenir à jour les kilomètres de nos chaussures et nos vélos pour encourager les copains pour suivre ses progrès pour se ""battleler"" avec des inconnus sur des segments commun...y a pas mieux ! 😎Super appli !";5
